Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Seccio_censal,Desc_us_desti_principal,Concepte,Nombre
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,103,Oficines,Superfície_m2,5756
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,103,Esportiu,Superfície_m2,165
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,103,Aparcaments,Superfície_m2,11688
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,103,Comerç,Superfície_m2,12357
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,103,Habitatge,Nombre,1047
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,103,Indústria,Nombre,1
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,103,Turisme i hostaleria,Nombre,21
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,103,Magatzem,Nombre,226
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,103,Ensenyament i cultura,Nombre,13
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,103,Sanitat,Nombre,22
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,103,Oficines,Nombre,45
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,103,Esportiu,Nombre,2
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,103,Aparcaments,Nombre,247
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,103,Comerç,Nombre,142
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,103,Habitatge,Valor_€,108017126.42
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,103,Turisme i hostaleria,Valor_€,5251846.19
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,103,Indústria,Valor_€,528513.01
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,103,Magatzem,Valor_€,4755911.61
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,103,Ensenyament i cultura,Valor_€,33595174.78
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,103,Sanitat,Valor_€,141351255.62
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,103,Oficines,Valor_€,8022775.13
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,103,Esportiu,Valor_€,219677.59
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,103,Aparcaments,Valor_€,7498298.29
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,103,Comerç,Valor_€,15661521.91
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,104,Turisme i hostaleria,Superfície_m2,5709
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,104,Comerç,Superfície_m2,4951
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,104,Oficines,Superfície_m2,4432
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,104,Habitatge,Superfície_m2,54056
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,104,Magatzem,Superfície_m2,10100
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,104,Aparcaments,Superfície_m2,11022
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,104,Turisme i hostaleria,Nombre,21
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,104,Comerç,Nombre,42
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,104,Oficines,Nombre,21
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,104,Habitatge,Nombre,595
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,104,Magatzem,Nombre,81
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,104,Aparcaments,Nombre,409
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,104,Turisme i hostaleria,Valor_€,9462167.04
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,104,Comerç,Valor_€,5780440.39
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,104,Oficines,Valor_€,5551581.78
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,104,Habitatge,Valor_€,79667617.38
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,104,Magatzem,Valor_€,6520085.33
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,104,Aparcaments,Valor_€,7412255.74
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,105,Turisme i hostaleria,Superfície_m2,2728
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,105,Indústria,Superfície_m2,1158
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,105,Oficines,Superfície_m2,2186
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,105,Magatzem,Superfície_m2,5681
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,105,Aparcaments,Superfície_m2,8458
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,105,Habitatge,Superfície_m2,102012
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,105,Comerç,Superfície_m2,14083
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,105,Turisme i hostaleria,Nombre,37
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,105,Indústria,Nombre,5
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,105,Oficines,Nombre,27
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,105,Magatzem,Nombre,87
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,105,Aparcaments,Nombre,301
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,105,Habitatge,Nombre,1195
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,105,Comerç,Nombre,131
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,105,Turisme i hostaleria,Valor_€,4406462.47
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,105,Indústria,Valor_€,592596.21
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,105,Oficines,Valor_€,2776093.22
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,105,Magatzem,Valor_€,4704331.46
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,105,Aparcaments,Valor_€,4714993.93
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,105,Habitatge,Valor_€,141550423.31
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,105,Comerç,Valor_€,17221590.54
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,106,Espectacles,Superfície_m2,197
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,106,Turisme i hostaleria,Superfície_m2,1306
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,106,Aparcaments,Superfície_m2,4499
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,106,Sanitat,Superfície_m2,134
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,106,Habitatge,Superfície_m2,85767
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,106,Oficines,Superfície_m2,14498
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,106,Magatzem,Superfície_m2,7625
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,106,Comerç,Superfície_m2,12124
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,106,Espectacles,Nombre,3
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,106,Turisme i hostaleria,Nombre,11
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,106,Aparcaments,Nombre,135
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,106,Sanitat,Nombre,2
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,106,Habitatge,Nombre,838
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,106,Oficines,Nombre,74
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,106,Magatzem,Nombre,47
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,106,Comerç,Nombre,117
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,106,Espectacles,Valor_€,290444.1
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,106,Turisme i hostaleria,Valor_€,1657551
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,106,Aparcaments,Valor_€,2373002.58
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,106,Sanitat,Valor_€,180714.87
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,106,Habitatge,Valor_€,122598448.22
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,106,Oficines,Valor_€,24045227.78
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,106,Magatzem,Valor_€,5323505.84
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,106,Comerç,Valor_€,16730398.84
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,Habitatge,Superfície_m2,101337
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,Oficines,Superfície_m2,13790
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,Espectacles,Superfície_m2,768
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,Religiós,Superfície_m2,2593
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,Aparcaments,Superfície_m2,18178
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,Magatzem,Superfície_m2,7781
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,Sanitat,Superfície_m2,28
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,Turisme i hostaleria,Superfície_m2,889
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,Ensenyament i cultura,Superfície_m2,5528
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,Comerç,Superfície_m2,12156
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,Habitatge,Nombre,973
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,Oficines,Nombre,115
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,Espectacles,Nombre,3
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,Religiós,Nombre,5
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,Aparcaments,Nombre,423
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,Magatzem,Nombre,92
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,Turisme i hostaleria,Nombre,6
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,Sanitat,Nombre,1
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,Ensenyament i cultura,Nombre,13
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,Comerç,Nombre,106
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,Habitatge,Valor_€,149224019.45
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,Oficines,Valor_€,20810074.24
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,Espectacles,Valor_€,1084828.43
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,Religiós,Valor_€,3104114.24
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,Aparcaments,Valor_€,9616754.01
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,Magatzem,Valor_€,7727385.95
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,Sanitat,Valor_€,38932.16
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,Turisme i hostaleria,Valor_€,1245437.99
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,Ensenyament i cultura,Valor_€,6900099.32
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,Comerç,Valor_€,16698878.53
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,Administració Pública,Superfície_m2,2955
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,Oficines,Superfície_m2,36866
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,Ensenyament i cultura,Superfície_m2,7270
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,Comerç,Superfície_m2,12480
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,Aparcaments,Superfície_m2,23422
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,Habitatge,Superfície_m2,93124
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,Indústria,Superfície_m2,4908
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,Turisme i hostaleria,Superfície_m2,3333
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,Magatzem,Superfície_m2,45361
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,Religiós,Superfície_m2,559
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,Administració Pública,Nombre,7
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,Oficines,Nombre,124
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,Ensenyament i cultura,Nombre,23
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,Comerç,Nombre,96
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,Aparcaments,Nombre,481
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,Habitatge,Nombre,905
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,Indústria,Nombre,4
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,Turisme i hostaleria,Nombre,15
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,Magatzem,Nombre,132
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,Religiós,Nombre,4
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,Administració Pública,Valor_€,3289010.91
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,Oficines,Valor_€,67952373.36
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,Ensenyament i cultura,Valor_€,9345334.5
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,Comerç,Valor_€,24953330.03
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,Aparcaments,Valor_€,13487664.01
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,Habitatge,Valor_€,149117614.09
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,Indústria,Valor_€,2601779.88
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,Turisme i hostaleria,Valor_€,5113629.88
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,Magatzem,Valor_€,19764994.79
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,Religiós,Valor_€,694268.92
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,Aparcaments,Superfície_m2,7795
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,Oficines,Superfície_m2,15832
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,Ensenyament i cultura,Superfície_m2,484
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,Turisme i hostaleria,Superfície_m2,2335
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,Comerç,Superfície_m2,11183
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,Sanitat,Superfície_m2,1341
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,Habitatge,Superfície_m2,116650
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,Magatzem,Superfície_m2,10971
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,Sòl sense edificar,Superfície_m2,0
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,Espectacles,Superfície_m2,98
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,Aparcaments,Nombre,172
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,Oficines,Nombre,58
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,Ensenyament i cultura,Nombre,1
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,Turisme i hostaleria,Nombre,8
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,Comerç,Nombre,91
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,Sanitat,Nombre,15
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,Habitatge,Nombre,1163
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,Magatzem,Nombre,72
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,Sòl sense edificar,Nombre,1
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,Espectacles,Nombre,2
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,Aparcaments,Valor_€,4497991.15
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,Oficines,Valor_€,22857157.65
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,Ensenyament i cultura,Valor_€,646062.56
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,Turisme i hostaleria,Valor_€,4331072.86
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,Comerç,Valor_€,17239351.94
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,Sanitat,Valor_€,2322665.9
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,Habitatge,Valor_€,182710069
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,Magatzem,Valor_€,8058153.9
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,Sòl sense edificar,Valor_€,58009.29
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,Espectacles,Valor_€,152899.09
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,Comerç,Superfície_m2,10000
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,Aparcaments,Superfície_m2,21399
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,Sanitat,Superfície_m2,58982
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,Oficines,Superfície_m2,6669
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,Ensenyament i cultura,Superfície_m2,73485
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,Espectacles,Superfície_m2,854
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,Turisme i hostaleria,Superfície_m2,6098
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,Habitatge,Superfície_m2,88540
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,Esportiu,Superfície_m2,18901
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,Magatzem,Superfície_m2,3290
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,Religiós,Superfície_m2,1152
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,Comerç,Nombre,114
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,Aparcaments,Nombre,468
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,Sanitat,Nombre,75
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,Oficines,Nombre,59
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,Ensenyament i cultura,Nombre,60
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,Espectacles,Nombre,3
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,Turisme i hostaleria,Nombre,29
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,Habitatge,Nombre,1116
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,Esportiu,Nombre,11
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,Magatzem,Nombre,42
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,Religiós,Nombre,4
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,Comerç,Valor_€,10605862.7
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,Aparcaments,Valor_€,9081701.16
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,Sanitat,Valor_€,68070479.81
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,Oficines,Valor_€,8590861.97
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,Ensenyament i cultura,Valor_€,56081775.34
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,Espectacles,Valor_€,1389156.96
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,Turisme i hostaleria,Valor_€,11933790.6
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,Habitatge,Valor_€,124021606.44
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,Esportiu,Valor_€,14283551.13
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,Magatzem,Valor_€,3062511.49
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,Religiós,Valor_€,1218716.59
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,Indústria,Superfície_m2,18
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,Espectacles,Superfície_m2,252
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,Ensenyament i cultura,Superfície_m2,110
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,Turisme i hostaleria,Superfície_m2,1836
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,Comerç,Superfície_m2,12226
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,Habitatge,Superfície_m2,78440
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,Sanitat,Superfície_m2,660
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,Administració Pública,Superfície_m2,402
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,Aparcaments,Superfície_m2,8424
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,Oficines,Superfície_m2,8358
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,Magatzem,Superfície_m2,2316
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,Indústria,Nombre,1
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,Espectacles,Nombre,2
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,Ensenyament i cultura,Nombre,1
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,Turisme i hostaleria,Nombre,29
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,Comerç,Nombre,116
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,Habitatge,Nombre,1007
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,Sanitat,Nombre,1
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,Administració Pública,Nombre,2
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,Aparcaments,Nombre,372
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,Oficines,Nombre,84
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,Magatzem,Nombre,51
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,Indústria,Valor_€,20790.73
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,Espectacles,Valor_€,356262.18
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,Ensenyament i cultura,Valor_€,157608.8
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,Turisme i hostaleria,Valor_€,2769455.59
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,Comerç,Valor_€,12762084.45
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,Habitatge,Valor_€,107952143.67
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,Sanitat,Valor_€,993461.46
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,Administració Pública,Valor_€,458234.18
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,Aparcaments,Valor_€,4941345.07
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,Oficines,Valor_€,9816737.45
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,Magatzem,Valor_€,2043163.48
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,112,Comerç,Superfície_m2,5168
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,112,Aparcaments,Superfície_m2,16444
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,112,Sanitat,Superfície_m2,3539
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,112,Magatzem,Superfície_m2,2077
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,112,Oficines,Superfície_m2,10741
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,112,Habitatge,Superfície_m2,65955
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,112,Comerç,Nombre,29
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,112,Aparcaments,Nombre,1041
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,112,Sanitat,Nombre,16
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,112,Magatzem,Nombre,21
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,112,Oficines,Nombre,70
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,112,Habitatge,Nombre,654
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,112,Comerç,Valor_€,6029335.47
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,112,Aparcaments,Valor_€,9462861.32
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,112,Sanitat,Valor_€,5451254.4
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,112,Magatzem,Valor_€,1130041.42
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,112,Oficines,Valor_€,13441593.63
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,112,Habitatge,Valor_€,97199144.93
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,113,Sanitat,Superfície_m2,164
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,113,Oficines,Superfície_m2,6897
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,113,Magatzem,Superfície_m2,17186
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,113,Esportiu,Superfície_m2,629
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,113,Ensenyament i cultura,Superfície_m2,382
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,113,Aparcaments,Superfície_m2,25373
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,113,Comerç,Superfície_m2,16226
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,113,Turisme i hostaleria,Superfície_m2,131
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,113,Habitatge,Superfície_m2,103843
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,113,Sanitat,Nombre,2
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,113,Oficines,Nombre,68
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,113,Magatzem,Nombre,327
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,113,Esportiu,Nombre,4
